_id,resultId,examId,examCode,userOpenid,action,questionIndex,timestamp,description,questionType,previousValue,currentValue,answer,from,to
00000000000000000000000000000945,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,enter_question,4,1782925996836,进入第2题,sorting,,,,,
00000000000000000000000000000946,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,4,1782926024711,"拖动C(3→1)，A,B,C,D → C,A,B,D",sorting,"""A,B,C,D""","""C,A,B,D""","""C""",3,1
00000000000000000000000000000947,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,4,1782926031189,"拖动D(4→2)，C,A,B,D → C,D,A,B",sorting,"""C,A,B,D""","""C,D,A,B""","""D""",4,2
00000000000000000000000000000948,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,4,1782926035634,"拖动A(3→4)，C,D,A,B → C,D,B,A",sorting,"""C,D,A,B""","""C,D,B,A""","""A""",3,4
00000000000000000000000000000949,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,leave_question,4,1782926043037,离开第2题,,,,,,
0000000000000000000000000000094a,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,enter_question,6,1782926045636,进入第3题,sorting,,,,,
0000000000000000000000000000094b,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,6,1782926051742,"拖动D(4→1)，A,B,C,D → D,A,B,C",sorting,"""A,B,C,D""","""D,A,B,C""","""D""",4,1
0000000000000000000000000000094c,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,6,1782926052803,"拖动A(2→4)，D,A,B,C → D,B,C,A",sorting,"""D,A,B,C""","""D,B,C,A""","""A""",2,4
0000000000000000000000000000094d,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,6,1782926058930,"拖动B(2→1)，D,B,C,A → B,D,C,A",sorting,"""D,B,C,A""","""B,D,C,A""","""B""",2,1
0000000000000000000000000000094e,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,leave_question,6,1782926064671,离开第3题,,,,,,
0000000000000000000000000000094f,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,enter_question,2,1782926066448,进入第4题,sorting,,,,,
00000000000000000000000000000950,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,2,1782926080063,"拖动B(2→4)，A,B,C,D → A,C,D,B",sorting,"""A,B,C,D""","""A,C,D,B""","""B""",2,4
00000000000000000000000000000951,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,2,1782926085443,"拖动C(2→1)，A,C,D,B → C,A,D,B",sorting,"""A,C,D,B""","""C,A,D,B""","""C""",2,1
00000000000000000000000000000952,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,leave_question,2,1782926090751,离开第4题,,,,,,
00000000000000000000000000000953,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,enter_question,5,1782926092413,进入第5题,sorting,,,,,
00000000000000000000000000000954,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,5,1782926111061,"拖动A(1→4)，A,B,C,D → B,C,D,A",sorting,"""A,B,C,D""","""B,C,D,A""","""A""",1,4
00000000000000000000000000000955,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,5,1782926115858,"拖动B(1→3)，B,C,D,A → C,D,B,A",sorting,"""B,C,D,A""","""C,D,B,A""","""B""",1,3
00000000000000000000000000000956,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,5,1782926118468,"拖动D(2→1)，C,D,B,A → D,C,B,A",sorting,"""C,D,B,A""","""D,C,B,A""","""D""",2,1
00000000000000000000000000000957,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,leave_question,5,1782926127156,离开第5题,,,,,,
00000000000000000000000000000958,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,enter_question,3,1782926129628,进入第6题,sorting,,,,,
00000000000000000000000000000959,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,3,1782926156824,"拖动A(1→4)，A,B,C,D → B,C,D,A",sorting,"""A,B,C,D""","""B,C,D,A""","""A""",1,4
0000000000000000000000000000095a,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,3,1782926159369,"拖动D(3→4)，B,C,D,A → B,C,A,D",sorting,"""B,C,D,A""","""B,C,A,D""","""D""",3,4
0000000000000000000000000000095b,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,3,1782926163466,"拖动A(3→4)，B,C,A,D → B,C,D,A",sorting,"""B,C,A,D""","""B,C,D,A""","""A""",3,4
0000000000000000000000000000095c,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,3,1782926168312,"拖动B(1→2)，B,C,D,A → C,B,D,A",sorting,"""B,C,D,A""","""C,B,D,A""","""B""",1,2
0000000000000000000000000000095d,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,3,1782926172676,"拖动D(3→4)，C,B,D,A → C,B,A,D",sorting,"""C,B,D,A""","""C,B,A,D""","""D""",3,4
0000000000000000000000000000095e,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,3,1782926178397,"拖动A(3→1)，C,B,A,D → A,C,B,D",sorting,"""C,B,A,D""","""A,C,B,D""","""A""",3,1
0000000000000000000000000000095f,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,3,1782926180623,"拖动C(2→3)，A,C,B,D → A,B,C,D",sorting,"""A,C,B,D""","""A,B,C,D""","""C""",2,3
00000000000000000000000000000960,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,leave_question,3,1782926184176,离开第6题,,,,,,
00000000000000000000000000000961,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,enter_question,9,1782926187019,进入第7题,sorting,,,,,
00000000000000000000000000000962,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,9,1782926202296,"拖动B(2→3)，A,B,C,D → A,C,B,D",sorting,"""A,B,C,D""","""A,C,B,D""","""B""",2,3
00000000000000000000000000000963,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,9,1782926207357,"拖动B(3→4)，A,C,B,D → A,C,D,B",sorting,"""A,C,B,D""","""A,C,D,B""","""B""",3,4
00000000000000000000000000000964,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,9,1782926212133,"拖动B(4→3)，A,C,D,B → A,C,B,D",sorting,"""A,C,D,B""","""A,C,B,D""","""B""",4,3
00000000000000000000000000000965,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,9,1782926216486,"拖动D(4→1)，A,C,B,D → D,A,C,B",sorting,"""A,C,B,D""","""D,A,C,B""","""D""",4,1
00000000000000000000000000000966,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,9,1782926218079,"拖动B(4→3)，D,A,C,B → D,A,B,C",sorting,"""D,A,C,B""","""D,A,B,C""","""B""",4,3
00000000000000000000000000000967,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,9,1782926223815,"拖动A(2→4)，D,A,B,C → D,B,C,A",sorting,"""D,A,B,C""","""D,B,C,A""","""A""",2,4
00000000000000000000000000000968,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,9,1782926227110,"拖动C(3→2)，D,B,C,A → D,C,B,A",sorting,"""D,B,C,A""","""D,C,B,A""","""C""",3,2
00000000000000000000000000000969,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,leave_question,9,1782926233538,离开第7题,,,,,,
0000000000000000000000000000096a,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,enter_question,10,1782926235140,进入第8题,sorting,,,,,
0000000000000000000000000000096b,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,10,1782926257591,"拖动C(3→1)，A,B,C,D → C,A,B,D",sorting,"""A,B,C,D""","""C,A,B,D""","""C""",3,1
0000000000000000000000000000096c,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,10,1782926261430,"拖动A(2→3)，C,A,B,D → C,B,A,D",sorting,"""C,A,B,D""","""C,B,A,D""","""A""",2,3
0000000000000000000000000000096d,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,leave_question,10,1782926268291,离开第8题,,,,,,
0000000000000000000000000000096e,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,enter_question,7,1782926271343,进入第9题,sorting,,,,,
0000000000000000000000000000096f,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,7,1782926286149,"拖动A(1→2)，A,B,C,D → B,A,C,D",sorting,"""A,B,C,D""","""B,A,C,D""","""A""",1,2
00000000000000000000000000000970,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,7,1782926287726,"拖动D(4→2)，B,A,C,D → B,D,A,C",sorting,"""B,A,C,D""","""B,D,A,C""","""D""",4,2
00000000000000000000000000000971,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,7,1782926291842,"拖动D(2→3)，B,D,A,C → B,A,D,C",sorting,"""B,D,A,C""","""B,A,D,C""","""D""",2,3
00000000000000000000000000000972,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,7,1782926295017,"拖动B(1→4)，B,A,D,C → A,D,C,B",sorting,"""B,A,D,C""","""A,D,C,B""","""B""",1,4
00000000000000000000000000000973,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,7,1782926298188,"拖动D(2→4)，A,D,C,B → A,C,B,D",sorting,"""A,D,C,B""","""A,C,B,D""","""D""",2,4
00000000000000000000000000000974,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,7,1782926300024,"拖动A(1→2)，A,C,B,D → C,A,B,D",sorting,"""A,C,B,D""","""C,A,B,D""","""A""",1,2
00000000000000000000000000000975,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,7,1782926303779,"拖动D(4→3)，C,A,B,D → C,A,D,B",sorting,"""C,A,B,D""","""C,A,D,B""","""D""",4,3
00000000000000000000000000000976,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,leave_question,7,1782926307488,离开第9题,,,,,,
00000000000000000000000000000977,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,enter_question,8,1782926309327,进入第10题,sorting,,,,,
00000000000000000000000000000978,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,8,1782926326006,"拖动C(3→4)，A,B,C,D → A,B,D,C",sorting,"""A,B,C,D""","""A,B,D,C""","""C""",3,4
00000000000000000000000000000979,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,8,1782926331013,"拖动C(4→3)，A,B,D,C → A,B,C,D",sorting,"""A,B,D,C""","""A,B,C,D""","""C""",4,3
0000000000000000000000000000097a,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,8,1782926332457,"拖动B(2→4)，A,B,C,D → A,C,D,B",sorting,"""A,B,C,D""","""A,C,D,B""","""B""",2,4
0000000000000000000000000000097b,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,8,1782926335959,"拖动A(1→2)，A,C,D,B → C,A,D,B",sorting,"""A,C,D,B""","""C,A,D,B""","""A""",1,2
0000000000000000000000000000097c,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,8,1782926341385,"拖动C(1→3)，C,A,D,B → A,D,C,B",sorting,"""C,A,D,B""","""A,D,C,B""","""C""",1,3
0000000000000000000000000000097d,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,change_sorting_option,8,1782926342427,"拖动D(2→1)，A,D,C,B → D,A,C,B",sorting,"""A,D,C,B""","""D,A,C,B""","""D""",2,1
0000000000000000000000000000097e,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,leave_question,8,1782926345793,离开第10题,,,,,,
0000000000000000000000000000097f,00000000000000000000000000000025,00000000000000000000000000000025,QT-SIM-037-6364,sim_openid_037_400000,submit_exam,-1,1782926346648,提交试卷,,,,,,
00000000000000000000000000000980,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,start_exam,-1,1782926853013,开始答题,,,,,,
00000000000000000000000000000981,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,enter_exam,-1,1782926853092,进入试卷页面,,,,,,
00000000000000000000000000000982,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,enter_question,1,1782926854571,进入第1题,sorting,,,,,
00000000000000000000000000000983,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,change_sorting_option,1,1782926878352,"拖动D(4→3)，A,B,C,D → A,B,D,C",sorting,"""A,B,C,D""","""A,B,D,C""","""D""",4,3
00000000000000000000000000000984,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,leave_question,1,1782926883376,离开第1题,,,,,,
00000000000000000000000000000985,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,enter_question,4,1782926884910,进入第2题,sorting,,,,,
00000000000000000000000000000986,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,change_sorting_option,4,1782926891223,"拖动C(3→2)，A,B,C,D → A,C,B,D",sorting,"""A,B,C,D""","""A,C,B,D""","""C""",3,2
00000000000000000000000000000987,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,change_sorting_option,4,1782926895873,"拖动C(2→1)，A,C,B,D → C,A,B,D",sorting,"""A,C,B,D""","""C,A,B,D""","""C""",2,1
00000000000000000000000000000988,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,change_sorting_option,4,1782926902055,"拖动C(1→2)，C,A,B,D → A,C,B,D",sorting,"""C,A,B,D""","""A,C,B,D""","""C""",1,2
00000000000000000000000000000989,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,leave_question,4,1782926910155,离开第2题,,,,,,
0000000000000000000000000000098a,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,enter_question,6,1782926911943,进入第3题,sorting,,,,,
0000000000000000000000000000098b,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,change_sorting_option,6,1782926922300,"拖动A(1→3)，A,B,C,D → B,C,A,D",sorting,"""A,B,C,D""","""B,C,A,D""","""A""",1,3
0000000000000000000000000000098c,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,change_sorting_option,6,1782926923318,"拖动B(1→2)，B,C,A,D → C,B,A,D",sorting,"""B,C,A,D""","""C,B,A,D""","""B""",1,2
0000000000000000000000000000098d,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,leave_question,6,1782926925895,离开第3题,,,,,,
0000000000000000000000000000098e,00000000000000000000000000000026,00000000000000000000000000000026,QT-SIM-038-7365,sim_openid_038_190162,enter_question,2,1782926928531,进入第4题,sorting,,,,,
